DRG Definition,Provider Id,Provider Name,Provider Street Address,Provider City,Provider State,Provider Zip Code,Hospital Referral Region Description, Total Discharges , Average Covered Charges , Average Total Payments 
074 - CRANIAL & PERIPHERAL NERVE DISORDERS W/O MCC,490118,HENRICO DOCTORS' HOSPITAL,1602 SKIPWITH ROAD,RICHMOND,VA,23229,VA - Richmond,14,52624.64286,5226.642857
101 - SEIZURES W/O MCC,490118,HENRICO DOCTORS' HOSPITAL,1602 SKIPWITH ROAD,RICHMOND,VA,23229,VA - Richmond,20,24376.75,4561.3
149 - DYSEQUILIBRIUM,490118,HENRICO DOCTORS' HOSPITAL,1602 SKIPWITH ROAD,RICHMOND,VA,23229,VA - Richmond,13,24197,3805.384615
176 - PULMONARY EMBOLISM W/O MCC,490118,HENRICO DOCTORS' HOSPITAL,1602 SKIPWITH ROAD,RICHMOND,VA,23229,VA - Richmond,16,43805.625,6226.6875
177 - RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,490118,HENRICO DOCTORS' HOSPITAL,1602 SKIPWITH ROAD,RICHMOND,VA,23229,VA - Richmond,79,85013.91139,12288.73418
178 - RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,490118,HENRICO DOCTORS' HOSPITAL,1602 SKIPWITH ROAD,RICHMOND,VA,23229,VA - Richmond,35,49201.71429,8496.771429
189 - PULMONARY EDEMA & RESPIRATORY FAILURE,490118,HENRICO DOCTORS' HOSPITAL,1602 SKIPWITH ROAD,RICHMOND,VA,23229,VA - Richmond,142,53339.8169,8439.915493
190 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,490118,HENRICO DOCTORS' HOSPITAL,1602 SKIPWITH ROAD,RICHMOND,VA,23229,VA - Richmond,70,46425.51429,7196.1
191 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,490118,HENRICO DOCTORS' HOSPITAL,1602 SKIPWITH ROAD,RICHMOND,VA,23229,VA - Richmond,87,39296.09195,6941.252874
192 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,490118,HENRICO DOCTORS' HOSPITAL,1602 SKIPWITH ROAD,RICHMOND,VA,23229,VA - Richmond,43,31258.76744,4504.27907
193 - SIMPLE PNEUMONIA & PLEURISY W MCC,490118,HENRICO DOCTORS' HOSPITAL,1602 SKIPWITH ROAD,RICHMOND,VA,23229,VA - Richmond,108,61769.81481,9198.175926
194 - SIMPLE PNEUMONIA & PLEURISY W CC,490118,HENRICO DOCTORS' HOSPITAL,1602 SKIPWITH ROAD,RICHMOND,VA,23229,VA - Richmond,84,39151.75,6234.654762
195 - SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,490118,HENRICO DOCTORS' HOSPITAL,1602 SKIPWITH ROAD,RICHMOND,VA,23229,VA - Richmond,26,29914.11538,4198.615385
202 - BRONCHITIS & ASTHMA W CC/MCC,490118,HENRICO DOCTORS' HOSPITAL,1602 SKIPWITH ROAD,RICHMOND,VA,23229,VA - Richmond,31,39988.51613,5082.870968
203 - BRONCHITIS & ASTHMA W/O CC/MCC,490118,HENRICO DOCTORS' HOSPITAL,1602 SKIPWITH ROAD,RICHMOND,VA,23229,VA - Richmond,19,28645.31579,3719.631579
207 - RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,490118,HENRICO DOCTORS' HOSPITAL,1602 SKIPWITH ROAD,RICHMOND,VA,23229,VA - Richmond,21,253185.9048,34038.19048
208 - RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,490118,HENRICO DOCTORS' HOSPITAL,1602 SKIPWITH ROAD,RICHMOND,VA,23229,VA - Richmond,33,82332.57576,13390.0303
238 - MAJOR CARDIOVASC PROCEDURES W/O MCC,490118,HENRICO DOCTORS' HOSPITAL,1602 SKIPWITH ROAD,RICHMOND,VA,23229,VA - Richmond,45,179185.2,20507.73333
243 - PERMANENT CARDIAC PACEMAKER IMPLANT W CC,490118,HENRICO DOCTORS' HOSPITAL,1602 SKIPWITH ROAD,RICHMOND,VA,23229,VA - Richmond,25,90722.96,15286.64
244 - PERMANENT CARDIAC PACEMAKER IMPLANT W/O CC/MCC,490118,HENRICO DOCTORS' HOSPITAL,1602 SKIPWITH ROAD,RICHMOND,VA,23229,VA - Richmond,24,74315.83333,12988.20833
246 - PERC CARDIOVASC PROC W DRUG-ELUTING STENT W MCC OR 4+ VESSELS/STENTS,490118,HENRICO DOCTORS' HOSPITAL,1602 SKIPWITH ROAD,RICHMOND,VA,23229,VA - Richmond,28,155339.4286,20326.46429
247 - PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,490118,HENRICO DOCTORS' HOSPITAL,1602 SKIPWITH ROAD,RICHMOND,VA,23229,VA - Richmond,67,94035.08955,13043.35821
249 - PERC CARDIOVASC PROC W NON-DRUG-ELUTING STENT W/O MCC,490118,HENRICO DOCTORS' HOSPITAL,1602 SKIPWITH ROAD,RICHMOND,VA,23229,VA - Richmond,50,88253.24,10760.72
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,490118,HENRICO DOCTORS' HOSPITAL,1602 SKIPWITH ROAD,RICHMOND,VA,23229,VA - Richmond,14,69554.21429,10407.42857
252 - OTHER VASCULAR PROCEDURES W MCC,490118,HENRICO DOCTORS' HOSPITAL,1602 SKIPWITH ROAD,RICHMOND,VA,23229,VA - Richmond,46,166196.1522,22031.82609
253 - OTHER VASCULAR PROCEDURES W CC,490118,HENRICO DOCTORS' HOSPITAL,1602 SKIPWITH ROAD,RICHMOND,VA,23229,VA - Richmond,63,152756.746,17396.98413
254 - OTHER VASCULAR PROCEDURES W/O CC/MCC,490118,HENRICO DOCTORS' HOSPITAL,1602 SKIPWITH ROAD,RICHMOND,VA,23229,VA - Richmond,43,87238.34884,10410.02326
"280 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W MCC",490118,HENRICO DOCTORS' HOSPITAL,1602 SKIPWITH ROAD,RICHMOND,VA,23229,VA - Richmond,31,60122.32258,10655
"281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC",490118,HENRICO DOCTORS' HOSPITAL,1602 SKIPWITH ROAD,RICHMOND,VA,23229,VA - Richmond,20,55542.95,7064.9
"286 - CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W MCC",490118,HENRICO DOCTORS' HOSPITAL,1602 SKIPWITH ROAD,RICHMOND,VA,23229,VA - Richmond,15,92272.8,12808.2
"287 - CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W/O MCC",490118,HENRICO DOCTORS' HOSPITAL,1602 SKIPWITH ROAD,RICHMOND,VA,23229,VA - Richmond,98,47385.85714,6822.642857
291 - HEART FAILURE & SHOCK W MCC,490118,HENRICO DOCTORS' HOSPITAL,1602 SKIPWITH ROAD,RICHMOND,VA,23229,VA - Richmond,184,49965.30978,8885.380435
292 - HEART FAILURE & SHOCK W CC,490118,HENRICO DOCTORS' HOSPITAL,1602 SKIPWITH ROAD,RICHMOND,VA,23229,VA - Richmond,136,33695.61029,6362.088235
293 - HEART FAILURE & SHOCK W/O CC/MCC,490118,HENRICO DOCTORS' HOSPITAL,1602 SKIPWITH ROAD,RICHMOND,VA,23229,VA - Richmond,57,24879.85965,4589.929825
300 - PERIPHERAL VASCULAR DISORDERS W CC,490118,HENRICO DOCTORS' HOSPITAL,1602 SKIPWITH ROAD,RICHMOND,VA,23229,VA - Richmond,39,34984.20513,6519.820513
301 - PERIPHERAL VASCULAR DISORDERS W/O CC/MCC,490118,HENRICO DOCTORS' HOSPITAL,1602 SKIPWITH ROAD,RICHMOND,VA,23229,VA - Richmond,14,29100.78571,4003.142857
303 - ATHEROSCLEROSIS W/O MCC,490118,HENRICO DOCTORS' HOSPITAL,1602 SKIPWITH ROAD,RICHMOND,VA,23229,VA - Richmond,13,22571.30769,3486
305 - HYPERTENSION W/O MCC,490118,HENRICO DOCTORS' HOSPITAL,1602 SKIPWITH ROAD,RICHMOND,VA,23229,VA - Richmond,16,28283.8125,3722.375
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,490118,HENRICO DOCTORS' HOSPITAL,1602 SKIPWITH ROAD,RICHMOND,VA,23229,VA - Richmond,48,43603.6875,7607.5625
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,490118,HENRICO DOCTORS' HOSPITAL,1602 SKIPWITH ROAD,RICHMOND,VA,23229,VA - Richmond,68,32768.64706,5142.838235
310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,490118,HENRICO DOCTORS' HOSPITAL,1602 SKIPWITH ROAD,RICHMOND,VA,23229,VA - Richmond,102,20043.40196,3517.382353
312 - SYNCOPE & COLLAPSE,490118,HENRICO DOCTORS' HOSPITAL,1602 SKIPWITH ROAD,RICHMOND,VA,23229,VA - Richmond,76,28443.11842,4292.894737
313 - CHEST PAIN,490118,HENRICO DOCTORS' HOSPITAL,1602 SKIPWITH ROAD,RICHMOND,VA,23229,VA - Richmond,26,27317.53846,3509.269231
314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,490118,HENRICO DOCTORS' HOSPITAL,1602 SKIPWITH ROAD,RICHMOND,VA,23229,VA - Richmond,37,79458.37838,11463.18919
315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,490118,HENRICO DOCTORS' HOSPITAL,1602 SKIPWITH ROAD,RICHMOND,VA,23229,VA - Richmond,12,46130.41667,5585.916667
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,490118,HENRICO DOCTORS' HOSPITAL,1602 SKIPWITH ROAD,RICHMOND,VA,23229,VA - Richmond,42,283254.5714,41833.5
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,490118,HENRICO DOCTORS' HOSPITAL,1602 SKIPWITH ROAD,RICHMOND,VA,23229,VA - Richmond,62,125340.1613,15773.82258
372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,490118,HENRICO DOCTORS' HOSPITAL,1602 SKIPWITH ROAD,RICHMOND,VA,23229,VA - Richmond,30,58943.7,7757.3
377 - G.I. HEMORRHAGE W MCC,490118,HENRICO DOCTORS' HOSPITAL,1602 SKIPWITH ROAD,RICHMOND,VA,23229,VA - Richmond,31,71609.51613,11159.3871
378 - G.I. HEMORRHAGE W CC,490118,HENRICO DOCTORS' HOSPITAL,1602 SKIPWITH ROAD,RICHMOND,VA,23229,VA - Richmond,108,31837.88889,6300.907407
379 - G.I. HEMORRHAGE W/O CC/MCC,490118,HENRICO DOCTORS' HOSPITAL,1602 SKIPWITH ROAD,RICHMOND,VA,23229,VA - Richmond,32,21629.5,4592.28125
389 - G.I. OBSTRUCTION W CC,490118,HENRICO DOCTORS' HOSPITAL,1602 SKIPWITH ROAD,RICHMOND,VA,23229,VA - Richmond,28,41628.39286,6547.607143
390 - G.I. OBSTRUCTION W/O CC/MCC,490118,HENRICO DOCTORS' HOSPITAL,1602 SKIPWITH ROAD,RICHMOND,VA,23229,VA - Richmond,38,27828.92105,5125.526316
"391 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W MCC",490118,HENRICO DOCTORS' HOSPITAL,1602 SKIPWITH ROAD,RICHMOND,VA,23229,VA - Richmond,23,71579.56522,9317.173913
"392 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W/O MCC",490118,HENRICO DOCTORS' HOSPITAL,1602 SKIPWITH ROAD,RICHMOND,VA,23229,VA - Richmond,134,35153.01493,4685.223881
394 - OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,490118,HENRICO DOCTORS' HOSPITAL,1602 SKIPWITH ROAD,RICHMOND,VA,23229,VA - Richmond,34,43277.26471,6402.323529
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,490118,HENRICO DOCTORS' HOSPITAL,1602 SKIPWITH ROAD,RICHMOND,VA,23229,VA - Richmond,24,97502.79167,10454.83333
419 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,490118,HENRICO DOCTORS' HOSPITAL,1602 SKIPWITH ROAD,RICHMOND,VA,23229,VA - Richmond,15,84533.53333,6919.933333
439 - DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,490118,HENRICO DOCTORS' HOSPITAL,1602 SKIPWITH ROAD,RICHMOND,VA,23229,VA - Richmond,16,44159,6650.3125
460 - SPINAL FUSION EXCEPT CERVICAL W/O MCC,490118,HENRICO DOCTORS' HOSPITAL,1602 SKIPWITH ROAD,RICHMOND,VA,23229,VA - Richmond,43,215935.9767,23557.97674
469 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC,490118,HENRICO DOCTORS' HOSPITAL,1602 SKIPWITH ROAD,RICHMOND,VA,23229,VA - Richmond,21,160978.2381,22207.80952
470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,490118,HENRICO DOCTORS' HOSPITAL,1602 SKIPWITH ROAD,RICHMOND,VA,23229,VA - Richmond,358,84887.25698,12494.62291
480 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W MCC,490118,HENRICO DOCTORS' HOSPITAL,1602 SKIPWITH ROAD,RICHMOND,VA,23229,VA - Richmond,13,109635.6154,17888.46154
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,490118,HENRICO DOCTORS' HOSPITAL,1602 SKIPWITH ROAD,RICHMOND,VA,23229,VA - Richmond,57,93028.52632,11924.61404
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,490118,HENRICO DOCTORS' HOSPITAL,1602 SKIPWITH ROAD,RICHMOND,VA,23229,VA - Richmond,30,78275.23333,9161.733333
491 - BACK & NECK PROC EXC SPINAL FUSION W/O CC/MCC,490118,HENRICO DOCTORS' HOSPITAL,1602 SKIPWITH ROAD,RICHMOND,VA,23229,VA - Richmond,17,58649.29412,6198
536 - FRACTURES OF HIP & PELVIS W/O MCC,490118,HENRICO DOCTORS' HOSPITAL,1602 SKIPWITH ROAD,RICHMOND,VA,23229,VA - Richmond,27,17851.07407,4105.481481
552 - MEDICAL BACK PROBLEMS W/O MCC,490118,HENRICO DOCTORS' HOSPITAL,1602 SKIPWITH ROAD,RICHMOND,VA,23229,VA - Richmond,28,30673.14286,5052.928571
"563 - FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W/O MCC",490118,HENRICO DOCTORS' HOSPITAL,1602 SKIPWITH ROAD,RICHMOND,VA,23229,VA - Richmond,11,21702.27273,4327.272727
602 - CELLULITIS W MCC,490118,HENRICO DOCTORS' HOSPITAL,1602 SKIPWITH ROAD,RICHMOND,VA,23229,VA - Richmond,26,60622.80769,8835.538462
603 - CELLULITIS W/O MCC,490118,HENRICO DOCTORS' HOSPITAL,1602 SKIPWITH ROAD,RICHMOND,VA,23229,VA - Richmond,119,35858.06723,5172.168067
638 - DIABETES W CC,490118,HENRICO DOCTORS' HOSPITAL,1602 SKIPWITH ROAD,RICHMOND,VA,23229,VA - Richmond,27,34157.96296,4992.888889
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",490118,HENRICO DOCTORS' HOSPITAL,1602 SKIPWITH ROAD,RICHMOND,VA,23229,VA - Richmond,28,36466.35714,7444.857143
"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",490118,HENRICO DOCTORS' HOSPITAL,1602 SKIPWITH ROAD,RICHMOND,VA,23229,VA - Richmond,100,26227.39,4325.72
682 - RENAL FAILURE W MCC,490118,HENRICO DOCTORS' HOSPITAL,1602 SKIPWITH ROAD,RICHMOND,VA,23229,VA - Richmond,94,73516.7234,11677
683 - RENAL FAILURE W CC,490118,HENRICO DOCTORS' HOSPITAL,1602 SKIPWITH ROAD,RICHMOND,VA,23229,VA - Richmond,168,40274.03571,6512.404762
684 - RENAL FAILURE W/O CC/MCC,490118,HENRICO DOCTORS' HOSPITAL,1602 SKIPWITH ROAD,RICHMOND,VA,23229,VA - Richmond,25,25963.08,3930.16
689 - KIDNEY & URINARY TRACT INFECTIONS W MCC,490118,HENRICO DOCTORS' HOSPITAL,1602 SKIPWITH ROAD,RICHMOND,VA,23229,VA - Richmond,50,37424.46,7190.42
690 - KIDNEY & URINARY TRACT INFECTIONS W/O MCC,490118,HENRICO DOCTORS' HOSPITAL,1602 SKIPWITH ROAD,RICHMOND,VA,23229,VA - Richmond,121,31361.99174,4848.644628
698 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W MCC,490118,HENRICO DOCTORS' HOSPITAL,1602 SKIPWITH ROAD,RICHMOND,VA,23229,VA - Richmond,30,52549.96667,9619.966667
699 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,490118,HENRICO DOCTORS' HOSPITAL,1602 SKIPWITH ROAD,RICHMOND,VA,23229,VA - Richmond,23,44363.52174,8505.391304
811 - RED BLOOD CELL DISORDERS W MCC,490118,HENRICO DOCTORS' HOSPITAL,1602 SKIPWITH ROAD,RICHMOND,VA,23229,VA - Richmond,29,38129.96552,7942.689655
812 - RED BLOOD CELL DISORDERS W/O MCC,490118,HENRICO DOCTORS' HOSPITAL,1602 SKIPWITH ROAD,RICHMOND,VA,23229,VA - Richmond,56,32982.26786,5094.017857
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,490118,HENRICO DOCTORS' HOSPITAL,1602 SKIPWITH ROAD,RICHMOND,VA,23229,VA - Richmond,35,397509.3429,66120.57143
870 - SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,490118,HENRICO DOCTORS' HOSPITAL,1602 SKIPWITH ROAD,RICHMOND,VA,23229,VA - Richmond,18,372337.6111,49789.72222
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,490118,HENRICO DOCTORS' HOSPITAL,1602 SKIPWITH ROAD,RICHMOND,VA,23229,VA - Richmond,217,84869.14286,12046.58986
872 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,490118,HENRICO DOCTORS' HOSPITAL,1602 SKIPWITH ROAD,RICHMOND,VA,23229,VA - Richmond,76,45489.32895,6957.986842
948 - SIGNS & SYMPTOMS W/O MCC,490118,HENRICO DOCTORS' HOSPITAL,1602 SKIPWITH ROAD,RICHMOND,VA,23229,VA - Richmond,25,32874.08,4108.68
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,490119,SENTARA PRINCESS ANNE HOSPITAL,2025 GLENN MITCHELL DRIVE,VIRGINIA BEACH,VA,23456,VA - Norfolk,27,36003.25926,9725.333333
065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,490119,SENTARA PRINCESS ANNE HOSPITAL,2025 GLENN MITCHELL DRIVE,VIRGINIA BEACH,VA,23456,VA - Norfolk,37,27967.24324,6233.243243
066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,490119,SENTARA PRINCESS ANNE HOSPITAL,2025 GLENN MITCHELL DRIVE,VIRGINIA BEACH,VA,23456,VA - Norfolk,22,18976.90909,4877.409091
069 - TRANSIENT ISCHEMIA,490119,SENTARA PRINCESS ANNE HOSPITAL,2025 GLENN MITCHELL DRIVE,VIRGINIA BEACH,VA,23456,VA - Norfolk,21,16679.95238,3991.333333
176 - PULMONARY EMBOLISM W/O MCC,490119,SENTARA PRINCESS ANNE HOSPITAL,2025 GLENN MITCHELL DRIVE,VIRGINIA BEACH,VA,23456,VA - Norfolk,21,21321.61905,5926.904762
177 - RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,490119,SENTARA PRINCESS ANNE HOSPITAL,2025 GLENN MITCHELL DRIVE,VIRGINIA BEACH,VA,23456,VA - Norfolk,26,35761.15385,10683.23077
178 - RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,490119,SENTARA PRINCESS ANNE HOSPITAL,2025 GLENN MITCHELL DRIVE,VIRGINIA BEACH,VA,23456,VA - Norfolk,19,25447.31579,8007.789474
189 - PULMONARY EDEMA & RESPIRATORY FAILURE,490119,SENTARA PRINCESS ANNE HOSPITAL,2025 GLENN MITCHELL DRIVE,VIRGINIA BEACH,VA,23456,VA - Norfolk,23,39351.56522,12772.56522
190 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,490119,SENTARA PRINCESS ANNE HOSPITAL,2025 GLENN MITCHELL DRIVE,VIRGINIA BEACH,VA,23456,VA - Norfolk,49,25968.95918,8539.428571
191 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,490119,SENTARA PRINCESS ANNE HOSPITAL,2025 GLENN MITCHELL DRIVE,VIRGINIA BEACH,VA,23456,VA - Norfolk,54,18954.05556,5328.203704
192 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,490119,SENTARA PRINCESS ANNE HOSPITAL,2025 GLENN MITCHELL DRIVE,VIRGINIA BEACH,VA,23456,VA - Norfolk,35,15065.34286,4266
193 - SIMPLE PNEUMONIA & PLEURISY W MCC,490119,SENTARA PRINCESS ANNE HOSPITAL,2025 GLENN MITCHELL DRIVE,VIRGINIA BEACH,VA,23456,VA - Norfolk,34,36333.29412,8877.764706
194 - SIMPLE PNEUMONIA & PLEURISY W CC,490119,SENTARA PRINCESS ANNE HOSPITAL,2025 GLENN MITCHELL DRIVE,VIRGINIA BEACH,VA,23456,VA - Norfolk,32,19523.90625,5537.3125
195 - SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,490119,SENTARA PRINCESS ANNE HOSPITAL,2025 GLENN MITCHELL DRIVE,VIRGINIA BEACH,VA,23456,VA - Norfolk,19,15695.42105,4206.894737
207 - RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,490119,SENTARA PRINCESS ANNE HOSPITAL,2025 GLENN MITCHELL DRIVE,VIRGINIA BEACH,VA,23456,VA - Norfolk,12,109803.75,30067.33333
"280 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W MCC",490119,SENTARA PRINCESS ANNE HOSPITAL,2025 GLENN MITCHELL DRIVE,VIRGINIA BEACH,VA,23456,VA - Norfolk,11,40898.45455,9795.545455
"286 - CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W MCC",490119,SENTARA PRINCESS ANNE HOSPITAL,2025 GLENN MITCHELL DRIVE,VIRGINIA BEACH,VA,23456,VA - Norfolk,14,50395.07143,12796.14286
"287 - CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W/O MCC",490119,SENTARA PRINCESS ANNE HOSPITAL,2025 GLENN MITCHELL DRIVE,VIRGINIA BEACH,VA,23456,VA - Norfolk,43,30107.48837,6908.162791
291 - HEART FAILURE & SHOCK W MCC,490119,SENTARA PRINCESS ANNE HOSPITAL,2025 GLENN MITCHELL DRIVE,VIRGINIA BEACH,VA,23456,VA - Norfolk,61,26922.98361,8041.147541
292 - HEART FAILURE & SHOCK W CC,490119,SENTARA PRINCESS ANNE HOSPITAL,2025 GLENN MITCHELL DRIVE,VIRGINIA BEACH,VA,23456,VA - Norfolk,62,16959.12903,5642.983871
293 - HEART FAILURE & SHOCK W/O CC/MCC,490119,SENTARA PRINCESS ANNE HOSPITAL,2025 GLENN MITCHELL DRIVE,VIRGINIA BEACH,VA,23456,VA - Norfolk,23,13429.21739,3752.391304
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,490119,SENTARA PRINCESS ANNE HOSPITAL,2025 GLENN MITCHELL DRIVE,VIRGINIA BEACH,VA,23456,VA - Norfolk,26,25583.69231,6764.115385
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,490119,SENTARA PRINCESS ANNE HOSPITAL,2025 GLENN MITCHELL DRIVE,VIRGINIA BEACH,VA,23456,VA - Norfolk,26,16409.30769,4587.5
310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,490119,SENTARA PRINCESS ANNE HOSPITAL,2025 GLENN MITCHELL DRIVE,VIRGINIA BEACH,VA,23456,VA - Norfolk,30,11543.93333,3124.7
312 - SYNCOPE & COLLAPSE,490119,SENTARA PRINCESS ANNE HOSPITAL,2025 GLENN MITCHELL DRIVE,VIRGINIA BEACH,VA,23456,VA - Norfolk,56,15044.17857,4683.571429
313 - CHEST PAIN,490119,SENTARA PRINCESS ANNE HOSPITAL,2025 GLENN MITCHELL DRIVE,VIRGINIA BEACH,VA,23456,VA - Norfolk,34,14097.32353,4379.264706
314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,490119,SENTARA PRINCESS ANNE HOSPITAL,2025 GLENN MITCHELL DRIVE,VIRGINIA BEACH,VA,23456,VA - Norfolk,14,43762.14286,10941.64286
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,490119,SENTARA PRINCESS ANNE HOSPITAL,2025 GLENN MITCHELL DRIVE,VIRGINIA BEACH,VA,23456,VA - Norfolk,18,102627.0556,28897.77778
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,490119,SENTARA PRINCESS ANNE HOSPITAL,2025 GLENN MITCHELL DRIVE,VIRGINIA BEACH,VA,23456,VA - Norfolk,14,41079.35714,14128.5
377 - G.I. HEMORRHAGE W MCC,490119,SENTARA PRINCESS ANNE HOSPITAL,2025 GLENN MITCHELL DRIVE,VIRGINIA BEACH,VA,23456,VA - Norfolk,17,38444.94118,10418.41176
378 - G.I. HEMORRHAGE W CC,490119,SENTARA PRINCESS ANNE HOSPITAL,2025 GLENN MITCHELL DRIVE,VIRGINIA BEACH,VA,23456,VA - Norfolk,48,18856.6875,5571.0625
390 - G.I. OBSTRUCTION W/O CC/MCC,490119,SENTARA PRINCESS ANNE HOSPITAL,2025 GLENN MITCHELL DRIVE,VIRGINIA BEACH,VA,23456,VA - Norfolk,17,13110.58824,4367.705882
"391 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W MCC",490119,SENTARA PRINCESS ANNE HOSPITAL,2025 GLENN MITCHELL DRIVE,VIRGINIA BEACH,VA,23456,VA - Norfolk,15,25898.26667,6651.4
"392 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W/O MCC",490119,SENTARA PRINCESS ANNE HOSPITAL,2025 GLENN MITCHELL DRIVE,VIRGINIA BEACH,VA,23456,VA - Norfolk,77,14326.03896,4379.155844
470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,490119,SENTARA PRINCESS ANNE HOSPITAL,2025 GLENN MITCHELL DRIVE,VIRGINIA BEACH,VA,23456,VA - Norfolk,44,33002.81818,12822.88636
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,490119,SENTARA PRINCESS ANNE HOSPITAL,2025 GLENN MITCHELL DRIVE,VIRGINIA BEACH,VA,23456,VA - Norfolk,29,34189.7931,10092.86207
552 - MEDICAL BACK PROBLEMS W/O MCC,490119,SENTARA PRINCESS ANNE HOSPITAL,2025 GLENN MITCHELL DRIVE,VIRGINIA BEACH,VA,23456,VA - Norfolk,14,17644.92857,5995.142857
602 - CELLULITIS W MCC,490119,SENTARA PRINCESS ANNE HOSPITAL,2025 GLENN MITCHELL DRIVE,VIRGINIA BEACH,VA,23456,VA - Norfolk,13,23245.92308,7505.846154
603 - CELLULITIS W/O MCC,490119,SENTARA PRINCESS ANNE HOSPITAL,2025 GLENN MITCHELL DRIVE,VIRGINIA BEACH,VA,23456,VA - Norfolk,34,14323.76471,5930.529412
